ANNO_INCIDENTE;PROV;COD_COM;COMUNE;TOT_INC;DI_CUI_INC_MORTALI;TOT_FERITI;TOT_MORTI;VEIC_COINVOLTI_(IDENTIFICATO_CONDUCENTE);DI_CUI_ALTRI_VEIC_COINVOLTI;CONDUC_TOTALI;DI_CUI_CONDUC_FEMMINE;PASSEGGERI_INFORTUNATI;DI_CUI_PASSEGGERI_INFORTUNATI_FEMMINE;PEDONI_INFORTUNATI;DI_CUI_PEDONI_INFORTUNATI_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_ETÀ_0-14_INC;CONDUC_ETÀ_15-19_INC;CONDUC_ETÀ_20-64_INC;CONDUC_ETÀ_65_E_OLTRE_INC;CONDUC_ETÀ_0-14_FERITI;CONDUC_ETÀ_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETÀ_65_E_OLTRE_FERITI;CONDUC_ETÀ_0-14_MORTI;CONDUC_ETÀ_15-19_MORTI;CONDUC_ETÀ_20-64_MORTI;CONDUC_ETÀ_65_E_OLTRE_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_(NO_AUTOSTR)_INC;STRADE_EXTRAURB_(NO_AUTOSTR)_FERITI;STRADE_EXTRAURB_(NO_AUTOSTR)_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_ISOLATI;WEEKEND_INC;FERIALI_INC;NOTTE_INC;GIORNO_INC;ORE_DI_PUNTA_07-09_INC;ORE_DI_PUNTA_17-19_INC;SERENO_INC;NEBBIA_INC;PIOGGIA-NEVE_INC;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);VEIC_COINVOLTI_AUTOCAR_E_SIMILI;VEIC_COINVOLTI_MOTOCICLI;VEIC_COINVOLTI_VELOCIPEDI;VEIC_COINV_ALTRI;;;;;
2000;BRESCIA;17010;BAGOLINO;3;0;5;0;6;1;5;0;1;0;0;0;4;1;0;0;1;4;0;0;1;3;0;0;0;0;0;1;0;0;0;1;1;0;2;4;0;0;0;0;1;0;2;2;1;0;3;0;0;1;0;1;0;1;3;0;2;;;;;
2000;BRESCIA;17011;BARBARIGA;1;0;2;0;2;0;2;0;1;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;;;;;
2000;BRESCIA;17012;BARGHE;16;1;30;1;32;0;32;7;12;8;0;0;18;13;0;1;0;29;2;1;0;15;2;0;0;1;0;12;0;0;0;8;10;0;8;20;1;0;0;0;13;0;3;10;6;3;13;0;7;13;0;2;19;1;9;2;1;;;;;
2000;BRESCIA;17013;BASSANO BRESCIANO;6;0;6;0;9;0;9;1;0;0;1;0;5;4;0;0;1;8;0;0;0;5;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;4;4;0;2;1;3;1;5;0;6;2;1;6;0;0;8;1;0;0;0;;;;;
2000;BRESCIA;17014;BEDIZZOLE;38;0;53;0;64;0;64;15;13;3;3;2;37;27;0;3;10;46;3;2;8;25;1;0;0;0;0;13;0;3;0;24;32;0;14;21;0;0;0;0;24;3;11;18;20;9;29;4;6;25;2;5;43;3;13;5;0;;;;;
2000;BRESCIA;17015;BERLINGO;5;0;10;0;11;0;11;2;5;1;0;0;5;6;0;0;0;10;0;0;0;5;0;0;0;0;0;5;0;0;0;3;6;0;2;4;0;0;0;0;5;0;0;0;5;1;4;1;0;3;0;2;7;4;0;0;0;;;;;
2000;BRESCIA;17016;BERZO DEMO;4;2;7;2;7;0;7;1;4;3;0;0;3;2;0;0;0;5;1;0;0;3;0;0;0;1;1;4;0;0;0;4;7;2;0;0;0;0;0;0;3;0;1;2;2;1;3;0;0;2;0;1;6;1;0;0;0;;;;;
2000;BRESCIA;17017;BERZO INFERIORE;4;0;8;0;9;0;9;4;2;1;0;0;6;3;0;0;0;8;0;0;0;5;0;0;0;0;0;2;0;0;0;4;8;0;0;0;0;0;0;0;4;0;0;1;3;0;4;0;1;3;0;1;6;2;1;0;0;;;;;
2000;BRESCIA;17018;BIENNO;4;0;7;0;10;0;10;1;1;1;0;0;6;4;0;0;0;8;1;0;0;6;0;0;0;0;0;1;0;0;0;3;5;0;1;2;0;0;0;0;4;0;0;3;1;0;4;1;1;3;0;0;9;1;0;0;0;;;;;
2000;BRESCIA;17019;BIONE;5;0;11;0;9;0;9;1;2;0;0;0;9;0;0;0;0;7;1;0;0;7;1;0;0;0;0;2;0;0;0;2;3;0;3;8;0;0;0;0;4;0;1;3;2;0;5;0;3;3;0;2;7;1;1;0;0;;;;;
2000;BRESCIA;17020;BORGO SAN GIACOMO;5;0;7;0;8;0;8;1;1;1;0;0;6;2;0;0;0;7;1;0;0;6;0;0;0;0;0;1;0;0;0;2;2;0;3;5;0;0;0;0;3;0;2;2;3;2;3;0;1;2;0;3;6;2;0;0;0;;;;;
2000;BRESCIA;17021;BORGOSATOLLO;8;0;12;0;14;0;14;1;3;1;1;0;8;6;0;0;0;12;1;0;0;7;1;0;0;0;0;3;0;1;0;4;6;0;3;4;0;1;2;0;5;1;2;1;7;1;7;1;1;6;0;0;11;1;1;0;1;;;;;
2000;BRESCIA;17022;BORNO;1;0;2;0;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;;;;;
2000;BRESCIA;17023;BOTTICINO;8;1;14;1;17;0;17;2;4;3;0;0;10;6;0;0;1;13;2;0;1;7;2;0;0;1;0;4;0;0;0;8;14;1;0;0;0;0;0;0;8;0;0;1;7;3;5;0;2;8;0;0;13;0;3;1;0;;;;;
2000;BRESCIA;17024;BOVEGNO;4;0;4;0;6;0;6;1;0;0;0;0;4;2;0;0;0;5;0;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;2;0;2;2;2;2;2;1;0;2;0;1;4;1;1;0;0;;;;;
2000;BRESCIA;17025;BOVEZZO;17;1;29;1;30;0;30;5;11;3;0;0;18;11;0;0;2;26;1;0;2;16;0;0;0;0;1;11;0;0;0;16;29;0;0;0;0;0;0;0;13;0;4;6;11;2;15;1;5;11;0;1;23;1;6;0;0;;;;;
2000;BRESCIA;17026;BRANDICO;4;0;5;0;7;0;7;1;0;0;1;1;4;3;0;0;0;5;2;0;0;2;2;0;0;0;0;0;0;1;0;3;4;0;1;1;0;0;0;0;3;1;0;1;3;1;3;0;1;3;0;1;3;0;4;0;0;;;;;
2000;BRESCIA;17027;BRAONE;3;0;6;0;5;0;5;2;3;2;0;0;3;2;0;0;0;5;0;0;0;3;0;0;0;0;0;3;0;0;0;2;5;0;1;1;0;0;0;0;2;0;1;0;3;0;3;0;2;0;0;1;4;0;1;0;0;;;;;
2000;BRESCIA;17028;BRENO;6;1;16;1;10;1;9;2;6;5;2;1;6;3;0;0;0;9;0;0;0;6;0;0;0;0;0;7;1;2;0;5;5;1;1;11;0;0;0;0;1;2;3;2;4;0;6;2;0;4;0;1;7;0;2;0;1;;;;;
2000;BRESCIA;17029;BRESCIA;1495;15;2095;15;2942;76;2855;651;567;324;124;65;1407;1437;10;13;163;2399;126;11;127;1147;63;0;0;10;1;564;3;123;1;1327;1800;12;114;189;1;51;98;2;1141;111;243;438;1057;354;1136;148;316;1060;9;271;2144;195;424;71;108;;;;;
2000;BRESCIA;17031;CAINO;15;0;23;0;26;0;26;3;6;3;1;0;16;10;0;0;1;23;2;0;0;15;1;0;0;0;0;6;0;1;0;6;10;0;9;13;0;0;0;0;9;1;5;10;5;2;13;1;3;12;0;1;13;2;8;2;1;;;;;
2000;BRESCIA;17047;CEDEGOLO;1;0;4;0;1;0;1;0;3;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;3;0;0;0;1;4;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;;;;;
2000;BRESCIA;17032;CALCINATO;69;5;115;6;139;11;128;16;50;18;3;2;66;60;0;0;6;107;5;0;4;55;3;0;0;2;0;46;4;3;0;22;34;1;19;36;4;28;45;1;43;2;24;25;44;26;43;6;12;51;1;9;85;29;14;0;11;;;;;
2000;BRESCIA;17033;CALVAGESE DELLA RIVIERA;18;0;25;0;37;0;37;15;4;2;1;0;20;17;0;1;1;24;6;1;0;14;4;0;0;0;0;4;0;1;0;14;18;0;4;7;0;0;0;0;15;1;2;4;14;0;18;3;8;12;0;3;32;1;2;2;0;;;;;
2000;BRESCIA;17034;CALVISANO;23;1;31;2;45;0;45;14;6;1;0;0;26;18;0;0;5;35;3;0;4;19;2;0;0;1;0;5;1;0;0;13;14;0;10;17;2;0;0;0;16;0;7;10;13;2;21;5;4;18;1;3;30;5;6;4;0;;;;;
2000;BRESCIA;17035;CAPO DI PONTE;3;0;4;0;4;0;4;1;0;0;2;2;2;2;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;2;0;2;3;0;1;1;0;0;0;0;1;1;1;2;1;1;2;0;0;3;0;0;2;0;1;1;0;;;;;
2000;BRESCIA;17036;CAPOVALLE;1;0;1;0;2;0;2;0;0;0;0;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;2;0;0;;;;;
2000;BRESCIA;17037;CAPRIANO DEL COLLE;11;0;14;0;22;0;22;6;3;2;0;0;11;11;0;1;1;18;2;1;1;8;1;0;0;0;0;3;0;0;0;10;13;0;1;1;0;0;0;0;8;0;3;1;10;2;8;0;3;7;0;3;16;3;2;1;0;;;;;
2000;BRESCIA;17038;CAPRIOLO;25;1;30;1;48;0;48;16;8;4;2;2;20;27;0;0;3;43;2;0;3;15;2;0;0;1;0;8;0;2;0;22;24;1;3;6;0;0;0;0;21;2;2;10;15;4;21;2;5;20;0;2;33;5;9;1;0;;;;;
2000;BRESCIA;17039;CARPENEDOLO;38;2;55;3;69;1;68;13;16;10;0;0;40;26;0;1;7;56;3;1;6;31;2;0;1;1;0;15;1;0;0;22;31;2;16;24;1;0;0;0;22;0;16;15;23;8;30;3;10;26;0;7;47;6;11;4;1;;;;;
2000;BRESCIA;17040;CASTEGNATO;44;1;80;1;85;1;84;11;32;17;3;2;44;39;0;0;4;77;2;0;4;39;1;0;0;1;0;33;0;3;0;15;32;0;25;35;1;4;13;0;31;3;10;22;22;13;31;4;10;34;0;8;65;11;7;0;2;;;;;
2000;BRESCIA;17041;CASTELCOVATI;13;0;19;0;24;0;24;4;4;2;2;1;13;11;0;0;3;18;3;0;2;9;2;0;0;0;0;4;0;2;0;10;15;0;3;4;0;0;0;0;9;1;3;8;5;2;11;1;4;10;1;2;14;1;6;2;1;;;;;
2000;BRESCIA;17042;CASTEL MELLA;14;1;21;1;39;12;27;6;10;3;0;0;11;15;0;0;4;22;1;0;2;9;0;0;1;0;0;10;0;0;0;12;15;1;2;6;0;0;0;0;12;0;2;6;8;2;12;2;6;12;1;0;17;2;4;3;13;;;;;
2000;BRESCIA;17043;CASTENEDOLO;39;1;59;1;75;4;71;13;18;7;3;1;38;32;0;2;4;58;5;2;3;30;2;0;0;1;0;18;0;3;0;15;19;0;18;30;1;5;9;0;26;2;11;15;24;7;32;2;12;25;2;7;47;13;7;3;5;;;;;
2000;BRESCIA;17044;CASTO;1;0;2;0;2;0;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;;;;;
2000;BRESCIA;17045;CASTREZZATO;10;0;13;0;20;0;20;3;3;1;0;0;10;10;0;1;2;17;0;1;2;7;0;0;0;0;0;3;0;0;0;7;8;0;3;5;0;0;0;0;10;0;0;3;7;1;9;1;6;10;0;0;12;4;2;2;0;;;;;
2000;BRESCIA;17046;CAZZAGO SAN MARTINO;41;0;56;0;76;0;76;18;9;4;1;0;46;30;0;1;1;69;2;1;1;41;0;0;0;0;0;9;0;1;0;17;20;0;15;25;0;8;10;0;28;1;12;11;30;12;29;2;8;24;0;10;53;13;7;3;0;;;;;
2000;BRESCIA;17048;CELLATICA;8;0;9;0;12;0;12;1;1;0;1;1;7;5;0;1;1;8;2;1;1;5;0;0;0;0;0;1;0;1;0;8;9;0;0;0;0;0;0;0;4;1;3;5;3;1;7;0;0;5;0;1;9;0;2;1;0;;;;;
2000;BRESCIA;17050;CETO;5;0;11;0;9;0;9;3;6;5;2;1;3;6;0;0;0;9;0;0;0;3;0;0;0;0;0;6;0;2;0;5;11;0;0;0;0;0;0;0;4;1;0;2;3;0;5;2;0;4;0;1;9;0;0;0;0;;;;;
2000;BRESCIA;17051;CEVO;1;1;6;1;3;0;3;0;4;3;0;0;2;0;0;0;0;3;0;0;0;2;0;0;0;1;0;4;0;0;0;1;6;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;3;0;0;0;0;;;;;
2000;BRESCIA;17052;CHIARI;42;1;67;1;74;0;74;23;22;7;2;0;43;30;0;2;15;52;3;1;11;29;1;0;0;1;0;22;0;2;0;32;56;0;10;11;1;0;0;0;30;1;11;16;26;13;29;4;7;33;1;4;49;2;15;8;0;;;;;
2000;BRESCIA;17053;CIGOLE;1;0;2;0;2;0;2;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;;;;;
2000;BRESCIA;17054;CIMBERGO;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;;;;;
2000;BRESCIA;17055;CIVIDATE CAMUNO;3;1;2;1;4;0;4;1;0;0;0;0;2;1;0;0;0;4;0;0;0;2;0;0;0;1;0;0;0;0;0;1;1;0;2;1;1;0;0;0;1;0;2;0;3;1;2;1;1;2;0;0;2;1;1;0;0;;;;;
2000;BRESCIA;17056;COCCAGLIO;11;0;19;0;23;1;22;7;7;4;0;0;12;10;0;0;2;19;0;0;2;10;0;0;0;0;0;7;0;0;0;5;9;0;5;9;0;0;0;0;9;0;2;1;10;3;8;1;3;8;1;0;15;3;1;3;1;;;;;
2000;BRESCIA;17057;COLLEBEATO;7;0;9;0;13;0;13;5;0;0;1;0;8;5;0;0;2;8;1;0;2;5;0;0;0;0;0;0;0;1;0;7;9;0;0;0;0;0;0;0;5;1;1;3;4;1;6;1;1;6;0;1;8;1;2;2;0;;;;;
2000;BRESCIA;17058;COLLIO;2;0;2;0;2;0;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;2;2;0;1;1;0;1;2;0;0;1;0;1;0;0;;;;;
2000;BRESCIA;17059;COLOGNE;20;1;33;1;37;0;37;7;11;7;1;0;22;15;0;2;5;27;1;2;4;15;0;0;0;0;0;10;1;1;0;15;24;0;5;9;1;0;0;0;15;1;4;7;13;4;15;1;6;15;0;3;26;3;7;1;0;;;;;
2000;BRESCIA;17060;COMEZZANO-CIZZAGO;9;2;15;2;12;0;12;2;7;1;0;0;8;2;0;0;6;6;0;0;5;3;0;0;1;1;0;7;0;0;0;5;8;1;4;7;1;0;0;0;3;0;6;3;6;2;7;0;3;8;1;0;5;1;6;0;0;;;;;
2000;BRESCIA;17061;CONCESIO;68;3;98;3;122;3;119;25;24;10;7;5;67;49;0;1;5;102;10;1;3;57;6;0;0;2;1;24;0;7;0;62;87;3;6;11;0;0;0;0;44;7;17;17;51;23;45;7;13;43;1;15;87;14;14;3;4;;;;;
2000;BRESCIA;17062;CORTE FRANCA;27;1;36;1;50;0;50;14;8;8;0;0;28;21;0;1;2;45;2;1;2;25;0;0;0;1;0;8;0;0;0;12;12;0;15;24;1;0;0;0;19;0;8;7;20;6;21;5;5;20;0;2;35;2;8;4;1;;;;;
2000;BRESCIA;17064;CORZANO;8;0;20;0;16;1;15;4;11;6;0;0;9;6;0;0;1;13;1;0;0;8;1;0;0;0;0;11;0;0;0;2;3;0;6;17;0;0;0;0;6;0;2;4;4;2;6;1;2;4;2;2;15;0;0;0;1;;;;;
2000;CREMONA;19104;TICENGO;1;0;1;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;2;0;0;0;0;;;;;
2000;BRESCIA;17065;DARFO BOARIO TERME;46;3;59;3;89;4;85;17;17;9;5;1;38;45;0;1;2;74;4;1;1;36;0;0;0;2;0;17;0;4;1;32;38;2;13;20;1;0;0;0;30;5;11;19;27;8;38;2;11;28;0;7;60;6;14;4;5;;;;;
2000;BRESCIA;17066;DELLO;12;0;19;0;27;1;26;6;3;2;0;0;16;10;0;0;2;21;2;0;2;13;0;0;0;0;0;3;0;0;0;7;11;0;5;8;0;0;0;0;10;0;2;4;8;2;10;3;3;6;1;4;24;1;1;0;1;;;;;
2000;BRESCIA;17067;DESENZANO DEL GARDA;157;6;225;6;296;9;286;68;77;43;12;7;138;144;1;1;17;238;24;1;15;113;8;0;0;3;1;76;1;11;1;95;124;2;32;41;3;30;60;1;108;10;39;48;109;36;121;18;31;102;4;27;196;30;51;6;13;;;;;
2000;BRESCIA;17068;EDOLO;8;0;13;0;13;0;13;1;4;3;0;0;9;4;0;0;0;13;0;0;0;9;0;0;0;0;0;4;0;0;0;5;8;0;3;5;0;0;0;0;5;0;3;4;4;3;5;0;1;5;0;2;5;2;3;0;3;;;;;
2000;BRESCIA;17069;ERBUSCO;38;4;54;4;75;1;74;15;13;7;2;0;39;31;0;1;6;61;4;1;4;31;3;0;0;4;0;13;0;2;0;14;18;1;17;23;1;7;13;2;31;0;7;17;21;16;20;1;10;30;0;4;56;8;6;3;2;;;;;
2000;BRESCIA;17070;ESINE;15;1;25;1;34;3;30;9;7;4;2;2;16;13;1;0;2;25;3;0;2;13;1;0;0;1;0;7;0;2;0;7;8;0;8;17;1;0;0;0;12;2;1;8;7;1;14;2;6;8;0;3;22;3;3;2;4;;;;;
2000;BRESCIA;17071;FIESSE;1;0;1;0;3;0;3;1;0;0;0;0;1;2;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;2;0;0;0;1;;;;;
2000;BRESCIA;17072;FLERO;30;0;43;0;62;0;62;18;13;4;0;0;30;32;0;0;3;53;4;0;2;26;2;0;0;0;0;13;0;0;0;25;33;0;5;10;0;0;0;0;27;0;3;8;22;4;26;2;10;18;0;8;45;6;8;3;0;;;;;
2000;BRESCIA;17073;GAMBARA;9;0;15;0;15;0;14;2;3;1;2;0;10;4;1;0;1;13;0;0;1;9;0;0;0;0;0;3;0;2;0;6;8;0;3;7;0;0;0;0;6;2;1;5;4;1;8;0;1;9;0;0;10;0;2;2;1;;;;;
2000;BRESCIA;17074;GARDONE RIVIERA;1;0;3;0;2;0;2;0;1;1;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;2;0;0;0;0;;;;;
2000;BRESCIA;17075;GARDONE VAL TROMPIA;23;1;32;1;43;0;43;4;5;0;3;0;25;18;0;1;3;35;2;0;3;21;1;0;0;0;0;4;1;3;0;23;32;1;0;0;0;0;0;0;17;2;4;3;20;6;16;1;9;16;0;7;27;5;11;0;0;;;;;
2000;BRESCIA;17076;GARGNANO;7;0;7;0;12;0;12;2;1;1;0;0;6;6;0;0;0;12;0;0;0;6;0;0;0;0;0;1;0;0;0;4;4;0;3;3;0;0;0;0;3;0;4;2;5;1;6;1;1;6;0;0;5;2;4;0;1;;;;;
2000;BRESCIA;17077;GAVARDO;24;1;32;2;46;0;46;11;5;1;1;1;27;18;0;0;7;32;4;0;3;18;3;0;0;1;0;4;1;1;0;17;21;0;7;11;2;0;0;0;20;1;3;11;13;7;16;2;5;18;0;3;30;2;11;3;0;;;;;
2000;BRESCIA;17078;GHEDI;39;0;55;0;73;0;73;21;15;8;0;0;40;33;0;1;6;62;3;1;5;31;2;0;0;0;0;15;0;0;0;20;27;0;19;28;0;0;0;0;27;0;12;11;28;6;33;5;9;31;2;6;49;10;8;5;1;;;;;
2000;BRESCIA;17079;GIANICO;6;0;8;0;12;0;12;2;0;0;0;0;8;4;0;1;2;8;1;1;2;4;1;0;0;0;0;0;0;0;0;4;5;0;2;3;0;0;0;0;5;0;1;3;3;4;2;1;0;4;0;0;7;2;3;0;0;;;;;
2000;BRESCIA;17080;GOTTOLENGO;6;0;9;0;12;0;12;3;3;0;0;0;6;6;0;0;0;10;1;0;0;5;1;0;0;0;0;3;0;0;0;3;6;0;3;3;0;0;0;0;5;0;1;1;5;1;5;0;2;5;1;0;8;1;1;2;0;;;;;
2000;BRESCIA;17081;GUSSAGO;63;2;84;2;119;2;116;24;18;12;6;3;62;54;1;2;10;98;4;2;7;52;1;0;0;0;0;17;1;5;1;47;63;2;15;20;0;0;0;0;45;6;12;16;47;13;49;8;15;41;1;11;81;8;19;5;6;;;;;
2000;BRESCIA;17085;ISEO;59;2;73;2;106;0;106;26;15;10;5;4;54;51;0;0;7;92;7;0;7;43;4;0;0;1;0;15;0;4;1;40;49;1;18;22;1;0;0;0;43;5;11;13;46;6;53;9;16;41;1;9;68;9;20;7;2;;;;;
2000;BRESCIA;17086;ISORELLA;6;0;8;0;10;0;10;1;3;0;0;0;5;5;0;0;0;10;0;0;0;5;0;0;0;0;0;3;0;0;0;3;5;0;3;3;0;0;0;0;4;0;2;3;3;1;5;1;1;5;0;0;6;1;1;1;1;;;;;
2000;BRESCIA;17087;LAVENONE;4;1;3;1;5;0;5;0;0;0;0;0;3;1;0;0;0;5;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;4;3;1;0;0;0;1;0;3;1;3;1;3;0;0;3;0;1;3;0;1;0;1;;;;;
2000;BRESCIA;17088;LENO;28;2;51;2;48;1;47;9;18;14;5;5;28;17;0;1;3;39;3;0;1;23;3;1;0;1;0;18;0;5;0;9;14;0;14;24;2;5;13;0;13;3;12;15;13;9;19;4;9;21;2;3;36;1;3;5;3;;;;;
